#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
HBB	UBB	9606.ENSP00000494175	9606.ENSP00000478771	0	0	0	0	0.084	0.070	0.400	0.125	0.492
HBB	ACTB	9606.ENSP00000494175	9606.ENSP00000494750	0	0	0	0	0.072	0.052	0	0.600	0.618
HBB	ALAS2	9606.ENSP00000494175	9606.ENSP00000497236	0	0	0	0	0.451	0	0	0.706	0.831
HLA-A	LILRB3	9606.ENSP00000379873	9606.ENSP00000245620	0	0	0	0	0.156	0.095	0.500	0.223	0.663
HLA-A	TYROBP	9606.ENSP00000379873	9606.ENSP00000262629	0	0	0	0	0.162	0	0	0.406	0.481
HLA-A	HLA-E	9606.ENSP00000379873	9606.ENSP00000365817	0	0	0.051	0.978	0.783	0.217	0.900	0.460	0.989
HLA-A	ACTB	9606.ENSP00000379873	9606.ENSP00000494750	0	0	0	0	0.204	0	0	0.306	0.424
HLA-A	ITGB2	9606.ENSP00000379873	9606.ENSP00000380948	0	0	0	0	0.193	0	0	0.464	0.549
HLA-A	B2M	9606.ENSP00000379873	9606.ENSP00000497910	0	0	0	0	0.747	0.995	0.900	0.998	0.999
HLA-E	LILRB3	9606.ENSP00000365817	9606.ENSP00000245620	0	0	0	0	0.178	0.095	0.500	0.470	0.776
HLA-E	TYROBP	9606.ENSP00000365817	9606.ENSP00000262629	0	0	0	0	0.224	0	0.500	0.720	0.881
HLA-E	HLA-A	9606.ENSP00000365817	9606.ENSP00000379873	0	0	0.051	0.978	0.783	0.217	0.900	0.460	0.989
HLA-E	B2M	9606.ENSP00000365817	9606.ENSP00000497910	0	0	0	0	0.638	0.989	0.900	0.966	0.999
ITGB2	RAC2	9606.ENSP00000380948	9606.ENSP00000249071	0	0	0	0	0.575	0.045	0	0.445	0.755
ITGB2	TYROBP	9606.ENSP00000380948	9606.ENSP00000262629	0	0	0	0	0.921	0	0	0.659	0.972
ITGB2	LAIR1	9606.ENSP00000380948	9606.ENSP00000375622	0	0	0	0	0.345	0	0	0.267	0.500
ITGB2	HLA-A	9606.ENSP00000380948	9606.ENSP00000379873	0	0	0	0	0.193	0	0	0.464	0.549
ITGB2	NCF4	9606.ENSP00000380948	9606.ENSP00000380334	0	0	0	0	0.438	0.099	0	0.326	0.629
ITGB2	RACK1	9606.ENSP00000380948	9606.ENSP00000426909	0	0	0	0	0.060	0.292	0	0.353	0.531
ITGB2	ACTB	9606.ENSP00000380948	9606.ENSP00000494750	0	0	0	0	0.106	0.070	0	0.645	0.679
LAIR1	TYROBP	9606.ENSP00000375622	9606.ENSP00000262629	0	0	0	0	0.269	0	0	0.352	0.506
LAIR1	RPS9	9606.ENSP00000375622	9606.ENSP00000375632	0	0	0	0	0	0	0	0.425	0.425
LAIR1	ITGB2	9606.ENSP00000375622	9606.ENSP00000380948	0	0	0	0	0.345	0	0	0.267	0.500
LILRB3	RPS9	9606.ENSP00000245620	9606.ENSP00000375632	0	0	0	0	0	0	0	0.409	0.409
LILRB3	NCF4	9606.ENSP00000245620	9606.ENSP00000380334	0	0	0	0	0.354	0	0	0.246	0.493
LILRB3	B2M	9606.ENSP00000245620	9606.ENSP00000497910	0	0	0	0	0.116	0	0.500	0.113	0.574
LILRB3	HLA-A	9606.ENSP00000245620	9606.ENSP00000379873	0	0	0	0	0.156	0.095	0.500	0.223	0.663
LILRB3	TYROBP	9606.ENSP00000245620	9606.ENSP00000262629	0	0	0	0	0.486	0	0	0.507	0.735
LILRB3	HLA-E	9606.ENSP00000245620	9606.ENSP00000365817	0	0	0	0	0.178	0.095	0.500	0.470	0.776
NCF4	LILRB3	9606.ENSP00000380334	9606.ENSP00000245620	0	0	0	0	0.354	0	0	0.246	0.493
NCF4	RAC2	9606.ENSP00000380334	9606.ENSP00000249071	0	0	0	0	0.313	0.183	0.800	0.997	0.999
NCF4	TYROBP	9606.ENSP00000380334	9606.ENSP00000262629	0	0	0	0	0.545	0	0	0.139	0.592
NCF4	ITGB2	9606.ENSP00000380334	9606.ENSP00000380948	0	0	0	0	0.438	0.099	0	0.326	0.629
ORC6	UBC	9606.ENSP00000219097	9606.ENSP00000441543	0	0	0	0	0	0	0.500	0	0.499
ORC6	UBB	9606.ENSP00000219097	9606.ENSP00000478771	0	0	0	0	0	0	0.500	0	0.499
ORC6	RPS27A	9606.ENSP00000219097	9606.ENSP00000272317	0	0	0	0	0.042	0	0.500	0	0.500
ORC6	PCLAF	9606.ENSP00000219097	9606.ENSP00000300035	0	0	0	0	0.338	0	0	0.359	0.557
ORC6	SHCBP1	9606.ENSP00000219097	9606.ENSP00000306473	0	0	0	0	0.508	0	0	0.197	0.588
PCLAF	ORC6	9606.ENSP00000300035	9606.ENSP00000219097	0	0	0	0	0.338	0	0	0.359	0.557
PCLAF	RPS27A	9606.ENSP00000300035	9606.ENSP00000272317	0	0	0	0	0.063	0	0.500	0.041	0.511
PCLAF	UBC	9606.ENSP00000300035	9606.ENSP00000441543	0	0	0	0	0	0	0.500	0.041	0.499
PCLAF	UBB	9606.ENSP00000300035	9606.ENSP00000478771	0	0	0	0	0.042	0	0.500	0.041	0.500
PCLAF	SHCBP1	9606.ENSP00000300035	9606.ENSP00000306473	0	0	0	0	0.544	0	0	0.188	0.614
PFN1	TPT1	9606.ENSP00000225655	9606.ENSP00000477781	0	0	0	0	0.169	0.071	0	0.306	0.417
PFN1	RPS27A	9606.ENSP00000225655	9606.ENSP00000272317	0	0	0	0	0.141	0.306	0	0.131	0.437
PFN1	PPP1CA	9606.ENSP00000225655	9606.ENSP00000326031	0	0	0	0	0.445	0	0	0.077	0.466
PFN1	H3-3B	9606.ENSP00000225655	9606.ENSP00000254810	0	0	0	0	0.072	0.060	0	0.459	0.487
PFN1	RAC2	9606.ENSP00000225655	9606.ENSP00000249071	0	0	0	0	0.275	0.098	0	0.364	0.548
PFN1	ROCK2	9606.ENSP00000225655	9606.ENSP00000317985	0	0	0	0	0.049	0.105	0	0.513	0.549
PFN1	FSCN1	9606.ENSP00000225655	9606.ENSP00000371798	0	0	0	0	0.097	0	0	0.564	0.590
PFN1	TMSB10	9606.ENSP00000225655	9606.ENSP00000233143	0	0	0	0	0.285	0.271	0	0.334	0.623
PFN1	EEF1A1	9606.ENSP00000225655	9606.ENSP00000339063	0	0	0	0	0.107	0	0	0.728	0.747
PFN1	TMSB4X	9606.ENSP00000225655	9606.ENSP00000370010	0	0	0	0	0.227	0.080	0	0.948	0.959
PFN1	ACTG1	9606.ENSP00000225655	9606.ENSP00000458162	0	0	0	0	0.252	0.301	0.900	0.871	0.992
PFN1	ACTB	9606.ENSP00000225655	9606.ENSP00000494750	0	0	0	0	0.485	0.972	0.900	0.992	0.999
PPP1CA	PFN1	9606.ENSP00000326031	9606.ENSP00000225655	0	0	0	0	0.445	0	0	0.077	0.466
PPP1CA	H3-3B	9606.ENSP00000326031	9606.ENSP00000254810	0	0	0	0	0.081	0.322	0	0.300	0.526
PPP1CA	ROCK2	9606.ENSP00000326031	9606.ENSP00000317985	0	0	0	0	0.052	0.091	0.900	0.155	0.917
PPP1CA	EEF1A1	9606.ENSP00000326031	9606.ENSP00000339063	0	0	0	0	0.138	0	0	0.413	0.473
PPP1CA	ACTG1	9606.ENSP00000326031	9606.ENSP00000458162	0	0	0.279	0	0.176	0.095	0	0.154	0.484
PPP1CA	RPL3	9606.ENSP00000326031	9606.ENSP00000346001	0	0	0	0	0.136	0.426	0	0.045	0.485
PPP1CA	PPP2CA	9606.ENSP00000326031	9606.ENSP00000418447	0	0	0.060	0.927	0.223	0.076	0	0.365	0.515
PPP1CA	RPLP0	9606.ENSP00000326031	9606.ENSP00000449328	0	0	0	0	0.197	0.567	0	0.145	0.677
PPP1CA	ACTB	9606.ENSP00000326031	9606.ENSP00000494750	0	0	0.280	0	0.265	0.447	0	0.351	0.785
PPP2CA	H3-3B	9606.ENSP00000418447	9606.ENSP00000254810	0	0	0	0	0.088	0.082	0	0.460	0.508
PPP2CA	RPS27A	9606.ENSP00000418447	9606.ENSP00000272317	0	0	0	0	0.126	0.070	0.500	0.093	0.582
PPP2CA	RPL4	9606.ENSP00000418447	9606.ENSP00000311430	0	0	0	0	0.182	0.062	0	0.448	0.539
PPP2CA	PPP1CA	9606.ENSP00000418447	9606.ENSP00000326031	0	0	0.060	0.927	0.223	0.076	0	0.365	0.515
PPP2CA	RPL3	9606.ENSP00000418447	9606.ENSP00000346001	0	0	0	0	0.115	0.149	0	0.349	0.467
PPP2CA	RACK1	9606.ENSP00000418447	9606.ENSP00000426909	0	0	0	0	0.198	0.327	0	0.194	0.528
PPP2CA	UBC	9606.ENSP00000418447	9606.ENSP00000441543	0	0	0	0	0.099	0.070	0.500	0.075	0.560
PPP2CA	ACTB	9606.ENSP00000418447	9606.ENSP00000494750	0	0	0.216	0	0.075	0.095	0	0.418	0.567
PPP2CA	UBB	9606.ENSP00000418447	9606.ENSP00000478771	0	0	0	0	0.138	0.070	0.500	0.054	0.570
PSAP	B2M	9606.ENSP00000378394	9606.ENSP00000497910	0	0	0	0	0.170	0	0	0.419	0.497
PSMD12	RPS12	9606.ENSP00000348442	9606.ENSP00000230050	0	0	0	0	0.403	0	0	0	0.403
PSMD12	RPS27A	9606.ENSP00000348442	9606.ENSP00000272317	0	0	0	0	0.257	0.915	0.500	0.158	0.970
PSMD12	EEF1G	9606.ENSP00000348442	9606.ENSP00000331901	0	0	0	0	0.427	0	0	0.189	0.515
PSMD12	EEF1A1	9606.ENSP00000348442	9606.ENSP00000339063	0	0	0	0	0.544	0	0	0.075	0.560
PSMD12	RPS2	9606.ENSP00000348442	9606.ENSP00000341885	0	0	0	0	0.532	0.097	0	0.079	0.577
PSMD12	RPL18	9606.ENSP00000348442	9606.ENSP00000447001	0	0	0	0	0.382	0	0	0.095	0.417
PSMD12	RPL11	9606.ENSP00000348442	9606.ENSP00000496250	0	0	0	0	0.344	0	0	0.209	0.459
PSMD12	RPS16	9606.ENSP00000348442	9606.ENSP00000367806	0	0	0	0	0.471	0	0	0	0.471
PSMD12	RPS4X	9606.ENSP00000348442	9606.ENSP00000362744	0	0	0	0	0.478	0	0	0.104	0.512
PSMD12	RACK1	9606.ENSP00000348442	9606.ENSP00000426909	0	0	0	0	0.530	0	0	0	0.530
PSMD12	RPS9	9606.ENSP00000348442	9606.ENSP00000375632	0	0	0	0	0.483	0	0	0.146	0.540
PSMD12	RPLP0	9606.ENSP00000348442	9606.ENSP00000449328	0	0	0	0	0.419	0	0	0.264	0.554
PSMD12	UBB	9606.ENSP00000348442	9606.ENSP00000478771	0	0	0	0	0.051	0.882	0.500	0.265	0.953
PSMD12	UBC	9606.ENSP00000348442	9606.ENSP00000441543	0	0	0	0	0.065	0.894	0.500	0.263	0.958
RAC2	PFN1	9606.ENSP00000249071	9606.ENSP00000225655	0	0	0	0	0.275	0.098	0	0.364	0.548
RAC2	TYROBP	9606.ENSP00000249071	9606.ENSP00000262629	0	0	0	0	0.265	0	0	0.222	0.404
RAC2	ROCK2	9606.ENSP00000249071	9606.ENSP00000317985	0	0	0	0	0.109	0.110	0	0.342	0.433
RAC2	ACTB	9606.ENSP00000249071	9606.ENSP00000494750	0	0	0	0	0.172	0.259	0	0.376	0.584
RAC2	ITGB2	9606.ENSP00000249071	9606.ENSP00000380948	0	0	0	0	0.575	0.045	0	0.445	0.755
RAC2	NCF4	9606.ENSP00000249071	9606.ENSP00000380334	0	0	0	0	0.313	0.183	0.800	0.997	0.999
RACK1	AGO2	9606.ENSP00000426909	9606.ENSP00000220592	0	0	0	0	0.049	0.345	0	0.222	0.474
RACK1	RPL18A	9606.ENSP00000426909	9606.ENSP00000222247	0	0	0	0	0.991	0.997	0	0.481	0.999
RACK1	RPL19	9606.ENSP00000426909	9606.ENSP00000225430	0	0	0	0	0.981	0.997	0	0.288	0.999
RACK1	RPS12	9606.ENSP00000426909	9606.ENSP00000230050	0	0	0	0	0.991	0.997	0.540	0.396	0.999
RACK1	HBA2	9606.ENSP00000426909	9606.ENSP00000251595	0	0	0	0	0	0.097	0.540	0	0.566
RACK1	RPS27A	9606.ENSP00000426909	9606.ENSP00000272317	0	0	0	0	0.920	0.997	0.540	0.282	0.999
RACK1	RPL13	9606.ENSP00000426909	9606.ENSP00000307889	0	0	0	0	0.991	0.997	0	0.134	0.999
RACK1	RPL38	9606.ENSP00000426909	9606.ENSP00000309830	0	0	0	0	0.921	0.997	0	0.537	0.999
RACK1	RPL4	9606.ENSP00000426909	9606.ENSP00000311430	0	0	0	0	0.993	0.997	0	0.395	0.999
RACK1	EEF1G	9606.ENSP00000426909	9606.ENSP00000331901	0	0	0	0	0.991	0.089	0	0.388	0.994
RACK1	EEF1A1	9606.ENSP00000426909	9606.ENSP00000339063	0	0	0	0	0.862	0.839	0	0.749	0.993
RACK1	RPS2	9606.ENSP00000426909	9606.ENSP00000341885	0	0	0	0	0.991	0.997	0.540	0.713	0.999
RACK1	RPL3	9606.ENSP00000426909	9606.ENSP00000346001	0	0	0	0	0.961	0.993	0	0.279	0.999
RACK1	RPLP1	9606.ENSP00000426909	9606.ENSP00000346037	0	0	0	0	0.984	0.970	0	0.230	0.999
RACK1	PSMD12	9606.ENSP00000426909	9606.ENSP00000348442	0	0	0	0	0.530	0	0	0	0.530
RACK1	RPS4X	9606.ENSP00000426909	9606.ENSP00000362744	0	0	0	0	0.954	0.991	0.540	0.169	0.999
RACK1	RPS16	9606.ENSP00000426909	9606.ENSP00000367806	0	0	0	0	0.982	0.997	0.540	0.316	0.999
RACK1	RPS9	9606.ENSP00000426909	9606.ENSP00000375632	0	0	0	0	0.990	0.997	0.540	0.404	0.999
RACK1	RPL24	9606.ENSP00000426909	9606.ENSP00000377640	0	0	0	0	0.981	0.997	0	0.101	0.999
RACK1	ITGB2	9606.ENSP00000426909	9606.ENSP00000380948	0	0	0	0	0.060	0.292	0	0.353	0.531
RACK1	PPP2CA	9606.ENSP00000426909	9606.ENSP00000418447	0	0	0	0	0.198	0.327	0	0.194	0.528
RACK1	ACTG1	9606.ENSP00000426909	9606.ENSP00000458162	0	0	0	0	0.341	0.095	0	0.238	0.506
RACK1	UBB	9606.ENSP00000426909	9606.ENSP00000478771	0	0	0	0	0.254	0.405	0	0.216	0.622
RACK1	ACTB	9606.ENSP00000426909	9606.ENSP00000494750	0	0	0	0	0.223	0.270	0	0.410	0.636
RACK1	UBC	9606.ENSP00000426909	9606.ENSP00000441543	0	0	0	0	0.342	0.405	0	0.176	0.649
RACK1	TPT1	9606.ENSP00000426909	9606.ENSP00000477781	0	0	0	0	0.971	0.459	0	0.314	0.988
RACK1	RPLP2	9606.ENSP00000426909	9606.ENSP00000431240	0	0	0	0	0.989	0.966	0	0.191	0.999
RACK1	RPLP0	9606.ENSP00000426909	9606.ENSP00000449328	0	0	0	0	0.992	0.992	0	0.411	0.999
RACK1	RPS28	9606.ENSP00000426909	9606.ENSP00000472469	0	0	0	0	0.968	0.997	0.540	0.428	0.999
RACK1	RPS17	9606.ENSP00000426909	9606.ENSP00000498019	0	0	0	0	0.868	0.997	0.540	0.585	0.999
RACK1	RPL11	9606.ENSP00000426909	9606.ENSP00000496250	0	0	0	0	0.991	0.997	0	0.365	0.999
RACK1	RPL18	9606.ENSP00000426909	9606.ENSP00000447001	0	0	0	0	0.992	0.997	0	0.290	0.999
RACK1	RPS19	9606.ENSP00000426909	9606.ENSP00000470972	0	0	0	0	0.982	0.997	0.540	0.274	0.999
ROCK2	PFN1	9606.ENSP00000317985	9606.ENSP00000225655	0	0	0	0	0.049	0.105	0	0.513	0.549
ROCK2	RAC2	9606.ENSP00000317985	9606.ENSP00000249071	0	0	0	0	0.109	0.110	0	0.342	0.433
ROCK2	ACTB	9606.ENSP00000317985	9606.ENSP00000494750	0	0	0	0	0.081	0.070	0	0.402	0.445
ROCK2	PPP1CA	9606.ENSP00000317985	9606.ENSP00000326031	0	0	0	0	0.052	0.091	0.900	0.155	0.917
RPL11	AGO2	9606.ENSP00000496250	9606.ENSP00000220592	0	0	0	0	0.057	0.292	0	0.177	0.402
RPL11	RPL18A	9606.ENSP00000496250	9606.ENSP00000222247	0	0	0	0	0.991	0.995	0.900	0.604	0.999
RPL11	RPL19	9606.ENSP00000496250	9606.ENSP00000225430	0.231	0	0	0	0.994	0.995	0.900	0.678	0.999
RPL11	RPS12	9606.ENSP00000496250	9606.ENSP00000230050	0.075	0	0	0	0.993	0.994	0	0.338	0.999
RPL11	RPS27A	9606.ENSP00000496250	9606.ENSP00000272317	0	0	0	0	0.992	0.993	0	0.688	0.999
RPL11	RPL13	9606.ENSP00000496250	9606.ENSP00000307889	0	0	0	0	0.991	0.995	0	0.342	0.999
RPL11	RPL38	9606.ENSP00000496250	9606.ENSP00000309830	0	0	0	0	0.980	0.994	0.900	0.784	0.999
RPL11	RPL4	9606.ENSP00000496250	9606.ENSP00000311430	0.115	0	0	0	0.991	0.996	0	0.814	0.999
RPL11	EEF1G	9606.ENSP00000496250	9606.ENSP00000331901	0	0	0	0	0.979	0.173	0	0.334	0.987
RPL11	EEF1A1	9606.ENSP00000496250	9606.ENSP00000339063	0	0.015	0	0	0.749	0.834	0.500	0.457	0.987
RPL11	RPS2	9606.ENSP00000496250	9606.ENSP00000341885	0.120	0	0	0	0.991	0.994	0	0.785	0.999
RPL11	RPL3	9606.ENSP00000496250	9606.ENSP00000346001	0.115	0	0	0	0.961	0.994	0	0.803	0.999
RPL11	RPLP1	9606.ENSP00000496250	9606.ENSP00000346037	0	0	0	0	0.991	0.963	0	0.562	0.999
RPL11	PSMD12	9606.ENSP00000496250	9606.ENSP00000348442	0	0	0	0	0.344	0	0	0.209	0.459
RPL11	RPS4X	9606.ENSP00000496250	9606.ENSP00000362744	0.115	0	0	0	0.955	0.980	0	0.468	0.999
RPL11	RPS16	9606.ENSP00000496250	9606.ENSP00000367806	0.115	0	0	0	0.991	0.995	0	0.739	0.999
RPL11	RPS9	9606.ENSP00000496250	9606.ENSP00000375632	0.120	0	0	0	0.991	0.993	0	0.646	0.999
RPL11	RPL24	9606.ENSP00000496250	9606.ENSP00000377640	0	0	0	0	0.991	0.995	0.900	0.390	0.999
RPL11	RACK1	9606.ENSP00000496250	9606.ENSP00000426909	0	0	0	0	0.991	0.997	0	0.365	0.999
RPL11	RPLP2	9606.ENSP00000496250	9606.ENSP00000431240	0	0	0	0	0.985	0.959	0	0.697	0.999
RPL11	UBC	9606.ENSP00000496250	9606.ENSP00000441543	0	0	0	0	0.378	0.492	0	0.108	0.694
RPL11	RPL18	9606.ENSP00000496250	9606.ENSP00000447001	0.054	0	0	0	0.991	0.995	0.900	0.691	0.999
RPL11	RPLP0	9606.ENSP00000496250	9606.ENSP00000449328	0.120	0	0	0	0.991	0.995	0	0.706	0.999
RPL11	RPS19	9606.ENSP00000496250	9606.ENSP00000470972	0	0	0	0	0.991	0.994	0	0.928	0.999
RPL11	RPS28	9606.ENSP00000496250	9606.ENSP00000472469	0	0	0	0	0.991	0.993	0.900	0.717	0.999
RPL11	TPT1	9606.ENSP00000496250	9606.ENSP00000477781	0	0	0	0	0.957	0.128	0	0.044	0.961
RPL11	UBB	9606.ENSP00000496250	9606.ENSP00000478771	0	0	0	0	0.379	0.492	0	0.343	0.774
RPL11	ACTB	9606.ENSP00000496250	9606.ENSP00000494750	0	0	0	0	0.073	0.236	0	0.354	0.503
RPL11	RPS17	9606.ENSP00000496250	9606.ENSP00000498019	0	0	0	0	0.991	0.991	0	0.888	0.999
RPL13	RPL18A	9606.ENSP00000307889	9606.ENSP00000222247	0	0	0	0	0.991	0.993	0	0.348	0.999
RPL13	RPL19	9606.ENSP00000307889	9606.ENSP00000225430	0	0	0	0	0.991	0.996	0	0.467	0.999
RPL13	RPS12	9606.ENSP00000307889	9606.ENSP00000230050	0	0	0	0	0.985	0.993	0	0.233	0.999
RPL13	RPS27A	9606.ENSP00000307889	9606.ENSP00000272317	0	0	0	0	0.954	0.991	0	0.416	0.999
RPL13	ACTB	9606.ENSP00000307889	9606.ENSP00000494750	0	0	0	0	0.146	0.066	0	0.316	0.407
RPL13	UBB	9606.ENSP00000307889	9606.ENSP00000478771	0	0	0	0	0.311	0.488	0	0.115	0.660
RPL13	UBC	9606.ENSP00000307889	9606.ENSP00000441543	0	0	0	0	0.296	0.488	0	0.194	0.684
RPL13	TPT1	9606.ENSP00000307889	9606.ENSP00000477781	0	0	0	0	0.947	0.238	0	0.091	0.960
RPL13	EEF1G	9606.ENSP00000307889	9606.ENSP00000331901	0	0	0	0	0.978	0	0	0	0.978
RPL13	EEF1A1	9606.ENSP00000307889	9606.ENSP00000339063	0	0	0	0	0.761	0.867	0.500	0.503	0.991
RPL13	RPL11	9606.ENSP00000307889	9606.ENSP00000496250	0	0	0	0	0.991	0.995	0	0.342	0.999
RPL13	RPL18	9606.ENSP00000307889	9606.ENSP00000447001	0	0	0	0	0.991	0.996	0	0.381	0.999
RPL13	RPS19	9606.ENSP00000307889	9606.ENSP00000470972	0	0	0	0	0.991	0.993	0	0.493	0.999
RPL13	RACK1	9606.ENSP00000307889	9606.ENSP00000426909	0	0	0	0	0.991	0.997	0	0.134	0.999
RPL13	RPS16	9606.ENSP00000307889	9606.ENSP00000367806	0	0	0	0	0.991	0.995	0	0.420	0.999
RPL13	RPS17	9606.ENSP00000307889	9606.ENSP00000498019	0	0	0	0	0.946	0.991	0	0.276	0.999
RPL13	RPS4X	9606.ENSP00000307889	9606.ENSP00000362744	0	0	0	0	0.955	0.981	0	0.326	0.999
RPL13	RPL4	9606.ENSP00000307889	9606.ENSP00000311430	0	0	0	0	0.991	0.996	0	0.340	0.999
RPL13	RPLP1	9606.ENSP00000307889	9606.ENSP00000346037	0	0	0	0	0.992	0.993	0	0.331	0.999
RPL13	RPS28	9606.ENSP00000307889	9606.ENSP00000472469	0	0	0	0	0.979	0.992	0	0.349	0.999
RPL13	RPS2	9606.ENSP00000307889	9606.ENSP00000341885	0	0	0	0	0.991	0.996	0	0.404	0.999
RPL13	RPL24	9606.ENSP00000307889	9606.ENSP00000377640	0	0	0	0	0.982	0.995	0	0.424	0.999
RPL13	RPL3	9606.ENSP00000307889	9606.ENSP00000346001	0	0	0	0	0.960	0.992	0	0.427	0.999
RPL13	RPLP2	9606.ENSP00000307889	9606.ENSP00000431240	0	0	0	0	0.991	0.955	0	0.136	0.999
RPL13	RPS9	9606.ENSP00000307889	9606.ENSP00000375632	0	0	0	0	0.990	0.994	0	0.381	0.999
RPL13	RPL38	9606.ENSP00000307889	9606.ENSP00000309830	0	0	0	0	0.965	0.993	0	0.155	0.999
RPL13	RPLP0	9606.ENSP00000307889	9606.ENSP00000449328	0	0	0	0	0.991	0.995	0	0.425	0.999
RPL18	RPL18A	9606.ENSP00000447001	9606.ENSP00000222247	0	0	0	0	0.994	0.995	0.900	0.505	0.999
RPL18	RPL19	9606.ENSP00000447001	9606.ENSP00000225430	0.057	0	0	0	0.992	0.995	0.900	0.666	0.999
RPL18	RPS12	9606.ENSP00000447001	9606.ENSP00000230050	0.098	0	0	0	0.992	0.995	0	0.630	0.999
RPL18	TMSB10	9606.ENSP00000447001	9606.ENSP00000233143	0	0	0	0	0.253	0	0	0.277	0.437
RPL18	RPS27A	9606.ENSP00000447001	9606.ENSP00000272317	0	0	0	0	0.955	0.992	0	0.329	0.999
RPL18	RPL13	9606.ENSP00000447001	9606.ENSP00000307889	0	0	0	0	0.991	0.996	0	0.381	0.999
RPL18	RPL38	9606.ENSP00000447001	9606.ENSP00000309830	0	0	0	0	0.903	0.995	0.900	0.413	0.999
RPL18	RPL4	9606.ENSP00000447001	9606.ENSP00000311430	0.115	0	0	0	0.991	0.995	0	0.736	0.999
RPL18	EEF1G	9606.ENSP00000447001	9606.ENSP00000331901	0	0	0	0	0.981	0	0	0.507	0.990
RPL18	EEF1A1	9606.ENSP00000447001	9606.ENSP00000339063	0	0	0	0	0.777	0.834	0.500	0.478	0.989
RPL18	RPS2	9606.ENSP00000447001	9606.ENSP00000341885	0.057	0	0	0	0.991	0.994	0	0.665	0.999
RPL18	RPL3	9606.ENSP00000447001	9606.ENSP00000346001	0.041	0	0	0	0.959	0.995	0	0.785	0.999
RPL18	RPLP1	9606.ENSP00000447001	9606.ENSP00000346037	0	0	0	0	0.985	0.989	0	0.481	0.999
RPL18	PSMD12	9606.ENSP00000447001	9606.ENSP00000348442	0	0	0	0	0.382	0	0	0.095	0.417
RPL18	RPS4X	9606.ENSP00000447001	9606.ENSP00000362744	0.045	0	0	0	0.954	0.972	0	0.592	0.999
RPL18	RPS16	9606.ENSP00000447001	9606.ENSP00000367806	0.115	0	0	0	0.987	0.995	0	0.666	0.999
RPL18	RPS9	9606.ENSP00000447001	9606.ENSP00000375632	0.120	0	0	0	0.991	0.995	0	0.681	0.999
RPL18	RPL24	9606.ENSP00000447001	9606.ENSP00000377640	0.076	0	0	0	0.985	0.995	0.900	0.353	0.999
RPL18	RACK1	9606.ENSP00000447001	9606.ENSP00000426909	0	0	0	0	0.992	0.997	0	0.290	0.999
RPL18	RPLP2	9606.ENSP00000447001	9606.ENSP00000431240	0	0	0	0	0.977	0.989	0	0.395	0.999
RPL18	UBC	9606.ENSP00000447001	9606.ENSP00000441543	0	0	0	0	0.274	0.495	0	0.131	0.654
RPL18	ACTB	9606.ENSP00000447001	9606.ENSP00000494750	0	0	0	0	0.140	0.227	0	0.320	0.508
RPL18	UBB	9606.ENSP00000447001	9606.ENSP00000478771	0	0	0	0	0.202	0.495	0	0.089	0.600
RPL18	TPT1	9606.ENSP00000447001	9606.ENSP00000477781	0	0	0	0	0.920	0.328	0	0.090	0.947
RPL18	RPLP0	9606.ENSP00000447001	9606.ENSP00000449328	0	0	0	0	0.984	0.995	0	0.739	0.999
RPL18	RPS19	9606.ENSP00000447001	9606.ENSP00000470972	0	0	0	0	0.981	0.994	0	0.731	0.999
RPL18	RPL11	9606.ENSP00000447001	9606.ENSP00000496250	0.054	0	0	0	0.991	0.995	0.900	0.691	0.999
RPL18	RPS28	9606.ENSP00000447001	9606.ENSP00000472469	0.113	0	0	0	0.975	0.992	0.900	0.713	0.999
RPL18	RPS17	9606.ENSP00000447001	9606.ENSP00000498019	0	0	0	0	0.942	0.992	0	0.715	0.999
RPL18A	FTL	9606.ENSP00000222247	9606.ENSP00000366525	0	0	0	0	0.415	0	0	0.044	0.416
RPL18A	UBB	9606.ENSP00000222247	9606.ENSP00000478771	0	0	0	0	0.270	0.496	0	0.101	0.640
RPL18A	UBC	9606.ENSP00000222247	9606.ENSP00000441543	0	0	0	0	0.341	0.496	0	0.052	0.657
RPL18A	TPT1	9606.ENSP00000222247	9606.ENSP00000477781	0	0	0	0	0.924	0.310	0	0	0.945
RPL18A	EEF1G	9606.ENSP00000222247	9606.ENSP00000331901	0	0	0	0	0.980	0.067	0	0.247	0.985
RPL18A	EEF1A1	9606.ENSP00000222247	9606.ENSP00000339063	0	0	0	0	0.853	0.915	0.500	0.545	0.996
RPL18A	RPLP2	9606.ENSP00000222247	9606.ENSP00000431240	0	0	0	0	0.981	0.939	0	0.709	0.999
RPL18A	RPS9	9606.ENSP00000222247	9606.ENSP00000375632	0	0	0	0	0.991	0.992	0	0.353	0.999
RPL18A	RPL38	9606.ENSP00000222247	9606.ENSP00000309830	0	0	0	0	0.988	0.993	0.900	0.265	0.999
RPL18A	RPLP0	9606.ENSP00000222247	9606.ENSP00000449328	0.120	0	0	0	0.987	0.994	0	0.336	0.999
RPL18A	RPS27A	9606.ENSP00000222247	9606.ENSP00000272317	0	0	0	0	0.980	0.992	0	0.492	0.999
RPL18A	RPL3	9606.ENSP00000222247	9606.ENSP00000346001	0	0	0	0	0.960	0.995	0	0.558	0.999
